/usr/local/openjdk-11/bin/java -cp /opt/ycsb/slf4j-api-1.7.30.jar:/opt/ycsb/slf4j-simple-1.7.30.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.14.jar:/opt/ycsb/jdbc-binding/conf:/opt/ycsb/conf:/opt/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/opt/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/opt/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/opt/ycsb/lib/HdrHistogram-2.1.4.jar:/opt/ycsb/lib/jackson-core-asl-1.9.4.jar:/opt/ycsb/jdbc-binding/lib/commons-collections-3.2.1.jar:/opt/ycsb/jdbc-binding/lib/jdbc-binding-0.18.0-SNAPSHOT.jar:/opt/ycsb/jdbc-binding/lib/serp-1.13.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-lib-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jms_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/openjpa-kernel-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/geronimo-jta_1.1_spec-1.1.1.jar:/opt/ycsb/jdbc-binding/lib/commons-pool-1.5.4.jar:/opt/ycsb/jdbc-binding/lib/openjpa-jdbc-2.1.1.jar:/opt/ycsb/jdbc-binding/lib/postgresql-42.2.23.jar:/opt/ycsb/jdbc-binding/lib/commons-lang-2.4.jar site.ycsb.Client -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
Command line: -db site.ycsb.db.JdbcDBClient -s -P /opt/ycsb/workloads/workloada -P /opt/ycsb/jdbc-binding/conf/db.properties -p recordcount=1000000 -p operationcount=10000 -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Adding shard node URL: jdbc:postgresql://10.0.2.5:5432/ycsb
2021-09-17 04:37:36:029 0 sec: 0 operations; est completion in 0 second 
Using shards: 1, batchSize:7000, fetchSize: 3000
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2021-09-17 04:37:45:981 10 sec: 50 operations; 5 current ops/sec; est completion in 33 minutes [READ: Count=23, Max=205439, Min=49632, Avg=106061.91, 90=183551, 99=205439, 99.9=205439, 99.99=205439] [UPDATE: Count=27, Max=2992127, Min=50560, Avg=246191.41, 90=224639, 99=2992127, 99.9=2992127, 99.99=2992127] 
2021-09-17 04:37:55:981 20 sec: 68 operations; 1.8 current ops/sec; est completion in 48 minutes [READ: Count=7, Max=91071, Min=50272, Avg=78966.86, 90=90751, 99=91071, 99.9=91071, 99.99=91071] [UPDATE: Count=11, Max=7659519, Min=55712, Avg=813677.09, 90=222975, 99=7659519, 99.9=7659519, 99.99=7659519] 
2021-09-17 04:38:05:981 30 sec: 68 operations; 0 current ops/sec; est completion in 1 hour 13 minutes [READ: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-17 04:38:15:981 40 sec: 131 operations; 6.3 current ops/sec; est completion in 50 minutes [READ: Count=28, Max=133503, Min=49248, Avg=74182.86, 90=91711, 99=133503, 99.9=133503, 99.99=133503] [UPDATE: Count=35, Max=14770175, Min=73920, Avg=533398.86, 90=174975, 99=14770175, 99.9=14770175, 99.99=14770175] 
2021-09-17 04:38:25:981 50 sec: 160 operations; 2.9 current ops/sec; est completion in 51 minutes [READ: Count=15, Max=117631, Min=49312, Avg=81070.93, 90=92799, 99=117631, 99.9=117631, 99.99=117631] [UPDATE: Count=14, Max=5496831, Min=49696, Avg=489726.86, 90=163327, 99=5496831, 99.9=5496831, 99.99=5496831] 
2021-09-17 04:38:35:981 60 sec: 203 operations; 4.3 current ops/sec; est completion in 48 minutes [READ: Count=20, Max=91455, Min=49408, Avg=72512.8, 90=88895, 99=91455, 99.9=91455, 99.99=91455] [UPDATE: Count=23, Max=5623807, Min=54528, Avg=454625.39, 90=205951, 99=5623807, 99.9=5623807, 99.99=5623807] 
2021-09-17 04:38:45:981 70 sec: 283 operations; 8 current ops/sec; est completion in 40 minutes [READ: Count=36, Max=114879, Min=47552, Avg=73375.56, 90=89471, 99=114879, 99.9=114879, 99.99=114879] [UPDATE: Count=44, Max=211327, Min=50048, Avg=111863.27, 90=163071, 99=211327, 99.9=211327, 99.99=211327] 
2021-09-17 04:38:55:981 80 sec: 337 operations; 5.4 current ops/sec; est completion in 38 minutes [READ: Count=30, Max=126847, Min=49120, Avg=80397.33, 90=92287, 99=126847, 99.9=126847, 99.99=126847] [UPDATE: Count=24, Max=3360767, Min=50688, Avg=353814, 90=154111, 99=3360767, 99.9=3360767, 99.99=3360767] 
2021-09-17 04:39:05:981 90 sec: 337 operations; 0 current ops/sec; est completion in 43 minutes [READ: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-17 04:39:15:981 100 sec: 440 operations; 10.3 current ops/sec; est completion in 36 minutes [READ: Count=52, Max=139007, Min=47936, Avg=73078.46, 90=91903, 99=134783, 99.9=139007, 99.99=139007] [UPDATE: Count=51, Max=11952127, Min=57760, Avg=346470.9, 90=162431, 99=206591, 99.9=11952127, 99.99=11952127] 
2021-09-17 04:39:25:981 110 sec: 496 operations; 5.6 current ops/sec; est completion in 35 minutes [READ: Count=29, Max=139263, Min=49344, Avg=78289.66, 90=94015, 99=139263, 99.9=139263, 99.99=139263] [UPDATE: Count=27, Max=209791, Min=49824, Avg=113268.15, 90=154495, 99=209791, 99.9=209791, 99.99=209791] 
2021-09-17 04:39:35:981 120 sec: 527 operations; 3.1 current ops/sec; est completion in 35 minutes [READ: Count=15, Max=131455, Min=49536, Avg=84172.8, 90=130687, 99=131455, 99.9=131455, 99.99=131455] [UPDATE: Count=16, Max=11796479, Min=80448, Avg=838326, 90=158463, 99=11796479, 99.9=11796479, 99.99=11796479] 
2021-09-17 04:39:45:981 130 sec: 610 operations; 8.3 current ops/sec; est completion in 33 minutes [READ: Count=40, Max=94911, Min=47328, Avg=75183.6, 90=91263, 99=94911, 99.9=94911, 99.99=94911] [UPDATE: Count=43, Max=1999871, Min=48224, Avg=153227.16, 90=157695, 99=1999871, 99.9=1999871, 99.99=1999871] 
2021-09-17 04:39:55:981 140 sec: 687 operations; 7.7 current ops/sec; est completion in 31 minutes [READ: Count=36, Max=103999, Min=48544, Avg=72012, 90=90175, 99=103999, 99.9=103999, 99.99=103999] [UPDATE: Count=41, Max=950271, Min=50208, Avg=126309.07, 90=161791, 99=950271, 99.9=950271, 99.99=950271] 
2021-09-17 04:40:05:981 150 sec: 779 operations; 9.2 current ops/sec; est completion in 29 minutes [READ: Count=41, Max=128767, Min=49216, Avg=73461.07, 90=94143, 99=128767, 99.9=128767, 99.99=128767] [UPDATE: Count=51, Max=3184639, Min=71808, Avg=174191.06, 90=166143, 99=204543, 99.9=3184639, 99.99=3184639] 
2021-09-17 04:40:15:981 160 sec: 812 operations; 3.3 current ops/sec; est completion in 30 minutes [READ: Count=10, Max=89919, Min=47744, Avg=67800, 90=89919, 99=89919, 99.9=89919, 99.99=89919] [UPDATE: Count=23, Max=7749631, Min=47968, Avg=436142.61, 90=156671, 99=7749631, 99.9=7749631, 99.99=7749631] 
2021-09-17 04:40:25:981 170 sec: 862 operations; 5 current ops/sec; est completion in 30 minutes [READ: Count=24, Max=137087, Min=48608, Avg=78156, 90=99775, 99=137087, 99.9=137087, 99.99=137087] [UPDATE: Count=26, Max=176511, Min=56864, Avg=110128.62, 90=152063, 99=176511, 99.9=176511, 99.99=176511] 
2021-09-17 04:40:35:981 180 sec: 932 operations; 7 current ops/sec; est completion in 29 minutes [READ: Count=38, Max=92031, Min=48672, Avg=72620.21, 90=89983, 99=92031, 99.9=92031, 99.99=92031] [UPDATE: Count=32, Max=9019391, Min=48608, Avg=385386.5, 90=150783, 99=9019391, 99.9=9019391, 99.99=9019391] 
2021-09-17 04:40:45:981 190 sec: 1015 operations; 8.3 current ops/sec; est completion in 28 minutes [READ: Count=44, Max=119295, Min=49024, Avg=78937.82, 90=93055, 99=119295, 99.9=119295, 99.99=119295] [UPDATE: Count=39, Max=2863103, Min=48480, Avg=171294.77, 90=141439, 99=2863103, 99.9=2863103, 99.99=2863103] 
2021-09-17 04:40:55:981 200 sec: 1058 operations; 4.3 current ops/sec; est completion in 28 minutes [READ: Count=23, Max=133503, Min=49472, Avg=78836.87, 90=90047, 99=133503, 99.9=133503, 99.99=133503] [UPDATE: Count=20, Max=4427775, Min=50752, Avg=409325.6, 90=166655, 99=4427775, 99.9=4427775, 99.99=4427775] 
2021-09-17 04:41:05:981 210 sec: 1096 operations; 3.8 current ops/sec; est completion in 28 minutes [READ: Count=19, Max=123007, Min=49280, Avg=77834.11, 90=95999, 99=123007, 99.9=123007, 99.99=123007] [UPDATE: Count=20, Max=6299647, Min=76160, Avg=427950.4, 90=163071, 99=6299647, 99.9=6299647, 99.99=6299647] 
2021-09-17 04:41:15:981 220 sec: 1101 operations; 0.5 current ops/sec; est completion in 29 minutes [READ: Count=2, Max=78399, Min=52448, Avg=65416, 90=78399, 99=78399, 99.9=78399, 99.99=78399] [UPDATE: Count=2, Max=158847, Min=101952, Avg=130384, 90=158847, 99=158847, 99.9=158847, 99.99=158847] 
2021-09-17 04:41:25:981 230 sec: 1164 operations; 6.3 current ops/sec; est completion in 29 minutes [READ: Count=27, Max=91903, Min=47232, Avg=75342.81, 90=89855, 99=91903, 99.9=91903, 99.99=91903] [UPDATE: Count=36, Max=9863167, Min=48736, Avg=487390.67, 90=210047, 99=9863167, 99.9=9863167, 99.99=9863167] 
2021-09-17 04:41:35:981 240 sec: 1258 operations; 9.4 current ops/sec; est completion in 27 minutes [READ: Count=48, Max=129791, Min=47328, Avg=76241.67, 90=92031, 99=129791, 99.9=129791, 99.99=129791] [UPDATE: Count=47, Max=817151, Min=49856, Avg=135350.81, 90=160511, 99=817151, 99.9=817151, 99.99=817151] 
2021-09-17 04:41:45:981 250 sec: 1336 operations; 7.8 current ops/sec; est completion in 27 minutes [READ: Count=45, Max=106175, Min=49472, Avg=77390.22, 90=93759, 99=106175, 99.9=106175, 99.99=106175] [UPDATE: Count=32, Max=1044991, Min=52544, Avg=133101.5, 90=148479, 99=1044991, 99.9=1044991, 99.99=1044991] 
2021-09-17 04:41:55:981 260 sec: 1438 operations; 10.2 current ops/sec; est completion in 25 minutes [READ: Count=45, Max=98431, Min=48128, Avg=73607.11, 90=93695, 99=98431, 99.9=98431, 99.99=98431] [UPDATE: Count=57, Max=2486271, Min=49920, Avg=155233.4, 90=156671, 99=199551, 99.9=2486271, 99.99=2486271] 
2021-09-17 04:42:05:981 270 sec: 1504 operations; 6.6 current ops/sec; est completion in 25 minutes [READ: Count=32, Max=129599, Min=49312, Avg=79827.5, 90=93823, 99=129599, 99.9=129599, 99.99=129599] [UPDATE: Count=34, Max=1610751, Min=52992, Avg=186050.82, 90=159231, 99=1610751, 99.9=1610751, 99.99=1610751] 
2021-09-17 04:42:15:981 280 sec: 1504 operations; 0 current ops/sec; est completion in 26 minutes [READ: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-09-17 04:42:25:981 290 sec: 1544 operations; 4 current ops/sec; est completion in 26 minutes [READ: Count=21, Max=114111, Min=48800, Avg=71970.29, 90=93119, 99=114111, 99.9=114111, 99.99=114111] [UPDATE: Count=19, Max=11550719, Min=53824, Avg=1033691.79, 90=162559, 99=11550719, 99.9=11550719, 99.99=11550719] 
2021-09-17 04:42:35:981 300 sec: 1586 operations; 4.2 current ops/sec; est completion in 26 minutes [READ: Count=29, Max=96767, Min=47648, Avg=75308.14, 90=92351, 99=96767, 99.9=96767, 99.99=96767] [UPDATE: Count=13, Max=156159, Min=48544, Avg=100931.69, 90=152191, 99=156159, 99.9=156159, 99.99=156159] 
2021-09-17 04:42:45:981 310 sec: 1644 operations; 5.8 current ops/sec; est completion in 26 minutes [READ: Count=27, Max=138495, Min=47296, Avg=70343.7, 90=91583, 99=138495, 99.9=138495, 99.99=138495] [UPDATE: Count=31, Max=10158079, Min=51168, Avg=427973.68, 90=157567, 99=10158079, 99.9=10158079, 99.99=10158079] 
2021-09-17 04:42:55:980 320 sec: 1712 operations; 6.8 current ops/sec; est completion in 25 minutes [READ: Count=37, Max=121087, Min=46624, Avg=74928, 90=91839, 99=121087, 99.9=121087, 99.99=121087] [UPDATE: Count=31, Max=3254271, Min=49408, Avg=252844.9, 90=168319, 99=3254271, 99.9=3254271, 99.99=3254271] 
2021-09-17 04:43:05:981 330 sec: 1734 operations; 2.2 current ops/sec; est completion in 26 minutes [READ: Count=3, Max=93695, Min=77056, Avg=84768, 90=93695, 99=93695, 99.9=93695, 99.99=93695] [UPDATE: Count=19, Max=4399103, Min=69504, Avg=331605.89, 90=151167, 99=4399103, 99.9=4399103, 99.99=4399103] 
2021-09-17 04:43:15:981 340 sec: 1789 operations; 5.5 current ops/sec; est completion in 26 minutes [READ: Count=26, Max=98751, Min=48064, Avg=72609.85, 90=94975, 99=98751, 99.9=98751, 99.99=98751] [UPDATE: Count=29, Max=6262783, Min=52864, Avg=324515.86, 90=163071, 99=6262783, 99.9=6262783, 99.99=6262783] 
2021-09-17 04:43:25:981 350 sec: 1801 operations; 1.2 current ops/sec; est completion in 26 minutes [READ: Count=8, Max=92671, Min=48832, Avg=75704, 90=89855, 99=92671, 99.9=92671, 99.99=92671] [UPDATE: Count=4, Max=3051519, Min=103232, Avg=849456, 90=3051519, 99=3051519, 99.9=3051519, 99.99=3051519] 
2021-09-17 04:43:35:981 360 sec: 1833 operations; 3.2 current ops/sec; est completion in 26 minutes [READ: Count=12, Max=93567, Min=49056, Avg=65329.33, 90=89727, 99=93567, 99.9=93567, 99.99=93567] [UPDATE: Count=20, Max=15785983, Min=75520, Avg=900384, 90=158335, 99=15785983, 99.9=15785983, 99.99=15785983] 
2021-09-17 04:43:45:981 370 sec: 1839 operations; 0.6 current ops/sec; est completion in 27 minutes [READ: Count=3, Max=94399, Min=77568, Avg=83786.67, 90=94399, 99=94399, 99.9=94399, 99.99=94399] [UPDATE: Count=3, Max=162559, Min=106432, Avg=136864, 90=162559, 99=162559, 99.9=162559, 99.99=162559] 
2021-09-17 04:43:55:981 380 sec: 1872 operations; 3.3 current ops/sec; est completion in 27 minutes [READ: Count=12, Max=128895, Min=48960, Avg=81781.33, 90=94335, 99=128895, 99.9=128895, 99.99=128895] [UPDATE: Count=21, Max=16236543, Min=49024, Avg=876723.05, 90=155903, 99=16236543, 99.9=16236543, 99.99=16236543] 
2021-09-17 04:44:05:981 390 sec: 1913 operations; 4.1 current ops/sec; est completion in 27 minutes [READ: Count=22, Max=93951, Min=48608, Avg=64021.09, 90=88767, 99=93951, 99.9=93951, 99.99=93951] [UPDATE: Count=19, Max=204927, Min=50464, Avg=110652.63, 90=156159, 99=204927, 99.9=204927, 99.99=204927] 
